"","ag.artist_name","ag.artist_id","ag.album_type","ag.album_release_date","ag.album_release_year","ag.album_release_date_precision","ag.danceability","ag.energy","ag.energy.1","ag.key","ag.loudness","ag.mode","ag.speechiness","ag.acousticness","ag.instrumentalness","ag.liveness","ag.liveness.1","ag.valence","ag.tempo","ag.track_id","ag.duration_ms","ag.explicit","ag.is_local","ag.track_name","ag.track_number","ag.type","ag.album_name","ag.key_name","ag.mode_name","ag.key_mode"
"83","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.767,0.92,0.92,1,-3.445,1,0.0997,0.0673,1.96e-06,0.375,0.375,0.598,104.9,"6FmBKZxA3K1Ycr9spEeI15",81401,FALSE,FALSE,"you'll never know - live",17,"track","k bye for now (swt live)","C#","major","C# major"
"84","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.743,0.85,0.85,11,-4.686,1,0.0595,0.0501,0,0.942,0.942,0.657,98.026,"1qfOSlQohddqAOGl3f8snd",134875,FALSE,FALSE,"break your heart right back - live",18,"track","k bye for now (swt live)","B","major","B major"
"85","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.648,0.621,0.621,6,-5.831,1,0.179,0.207,2.73e-05,0.918,0.918,0.371,76.002,"4jkikgyrlBMR4Fj3d1s4jT",185000,FALSE,FALSE,"nasa - live",19,"track","k bye for now (swt live)","F#","major","F# major"
"86","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.358,0.639,0.639,7,-4.938,1,0.0382,0.257,0,0.964,0.964,0.314,103.289,"6dB14UPKgEDLTp38BIKk6N",203336,FALSE,FALSE,"tattooed heart - live",20,"track","k bye for now (swt live)","G","major","G major"
"87","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.615,0.945,0.945,9,-5.607,0,0.259,0.273,0,0.962,0.962,0.45,101.502,"5qmcKqCKRb4EFwRTsndXNe",162875,FALSE,FALSE,"only 1 - live",21,"track","k bye for now (swt live)","A","minor","A minor"
"88","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.603,0.611,0.611,1,-4.177,1,0.0322,0.158,0,0.944,0.944,0.158,111.02,"0ao5xnzWNAt0dZFF6v4Sct",188787,FALSE,FALSE,"goodnight n go - live",22,"track","k bye for now (swt live)","C#","major","C# major"
"89","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.639,0.625,0.625,7,-4.932,1,0.0509,0.333,0,0.398,0.398,0.482,100.015,"5XkiYqfFAXsXG4V2mGZET8",207000,FALSE,FALSE,"get well soon - live",23,"track","k bye for now (swt live)","G","major","G major"
"90","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.673,0.783,0.783,0,-6.997,1,0.0521,0.0421,0.238,0.352,0.352,0.324,136.822,"58T204WTLWAs34lOvheS28",150000,TRUE,FALSE,"in my head interlude - live",24,"track","k bye for now (swt live)","C","major","C major"
"91","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.239,0.676,0.676,10,-4.868,0,0.0613,0.0419,6.98e-06,0.551,0.551,0.198,73.373,"2Hk1xo2ZrysHtBQMmZvg8U",131928,FALSE,FALSE,"everytime - live",25,"track","k bye for now (swt live)","A#","minor","A# minor"
"92","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.762,0.882,0.882,7,-3.814,1,0.072,0.00339,0.000326,0.277,0.277,0.597,99.044,"0mQVABspENyHvpVqRpnkxJ",130071,TRUE,FALSE,"the light is coming - live",26,"track","k bye for now (swt live)","G","major","G major"
"93","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.59,0.871,0.871,6,-3.665,0,0.113,0.073,0.000128,0.364,0.364,0.234,109.869,"6rvHjRpnRhzQVeu8I5CqHp",179231,FALSE,FALSE,"into you - live",27,"track","k bye for now (swt live)","F#","minor","F# minor"
"94","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.479,0.591,0.591,7,-9.129,1,0.0508,0.136,1.16e-06,0.463,0.463,0.551,102.174,"3HUJw4KvL5baIwuh0wWPoh",107321,FALSE,FALSE,"my heart belongs to daddy - live",28,"track","k bye for now (swt live)","G","major","G major"
"95","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.407,0.826,0.826,4,-3.443,0,0.0926,0.086,1.21e-06,0.979,0.979,0.277,133.942,"5H7d8isXFW779pCK7lo4KT",233446,FALSE,FALSE,"dangerous woman - live",29,"track","k bye for now (swt live)","E","minor","E minor"
"96","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.626,0.769,0.769,3,-3.512,1,0.0513,0.00926,0.00097,0.95,0.95,0.255,130.044,"1LD1TFK08cFUBPmhi3FRAA",151583,FALSE,FALSE,"break free - live",30,"track","k bye for now (swt live)","D#","major","D# major"
"97","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.652,0.791,0.791,0,-4.623,1,0.0655,0.467,1.45e-06,0.967,0.967,0.383,121.922,"32VSdGCv8wkAjUkVha9YBf",233416,FALSE,FALSE,"no tears left to cry - live",31,"track","k bye for now (swt live)","C","major","C major"
"98","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.43,0.811,0.811,1,-5.511,1,0.101,0.027,0.0034,0.95,0.95,0.223,107.036,"6AZaeRAPYnf5nKwV7HpSlQ",389728,TRUE,FALSE,"thank u, next - live",32,"track","k bye for now (swt live)","C#","major","C# major"
"99","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-02-08",2019,"day",0.729,0.475,0.475,8,-4.985,1,0.0364,0.378,0,0.12,0.12,0.371,62.52,"39LmTF9RgyakzSYX8txrow",212266,TRUE,FALSE,"imagine",1,"track","thank u, next","G#","major","G# major"
"100","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-02-08",2019,"day",0.647,0.309,0.309,7,-7.948,0,0.0366,0.78,7.41e-06,0.202,0.202,0.195,87.045,"1TEL6MlSSVLSdhOSddidlJ",171573,TRUE,FALSE,"needy",2,"track","thank u, next","G","minor","G minor"
"101","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-02-08",2019,"day",0.747,0.458,0.458,6,-6.891,1,0.303,0.451,0,0.252,0.252,0.47,75.029,"4uTvPEr01pjTbZgl7jcKBD",182000,FALSE,FALSE,"NASA",3,"track","thank u, next","F#","major","F# major"
"102","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-02-08",2019,"day",0.758,0.665,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.216,0.216,0.643,151.976,"2hloaUoRonYssMuqLCBLTX",216893,TRUE,FALSE,"bloodline",4,"track","thank u, next","D","minor","D minor"
"103","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-02-08",2019,"day",0.45,0.619,0.619,9,-7.412,1,0.372,0.329,0,0.319,0.319,0.427,83.3,"3wFLWP0FcIqHK1wb1CPthQ",208880,TRUE,FALSE,"fake smile",5,"track","thank u, next","A","major","A major"
"104","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-02-08",2019,"day",0.847,0.579,0.579,1,-5.314,1,0.0719,0.0268,0.0545,0.102,0.102,0.569,137.998,"5Il6Oe7lr5XM7A0cWbVQtr",267106,FALSE,FALSE,"bad idea",6,"track","thank u, next","C#","major","C# major"
"105","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-02-08",2019,"day",0.671,0.714,0.714,7,-5.373,1,0.21,0.0844,1.48e-06,0.0568,0.0568,0.477,105.137,"27356GVuMPFWiJSZCragoM",140693,TRUE,FALSE,"make up",7,"track","thank u, next","G","major","G major"
"106","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-02-08",2019,"day",0.287,0.364,0.364,9,-8.295,1,0.0306,0.418,1.8e-05,0.185,0.185,0.11,103.777,"2vdBo4ALPYbHRUPKgtE5iC",271466,FALSE,FALSE,"ghostin",8,"track","thank u, next","A","major","A major"
"107","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-02-08",2019,"day",0.662,0.6,0.6,0,-6.402,1,0.0703,0.173,0.000137,0.109,0.109,0.331,134.979,"4T652DlATVHe0jdLKaN3Bw",222946,TRUE,FALSE,"in my head",9,"track","thank u, next","C","major","C major"
"108","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-02-08",2019,"day",0.778,0.317,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.0881,0.327,140.048,"6ocbgoVGwYJhOv1GgI9NsF",178626,TRUE,FALSE,"7 rings",10,"track","thank u, next","C#","minor","C# minor"
"109","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-02-08",2019,"day",0.717,0.653,0.653,1,-5.634,1,0.0658,0.229,0,0.101,0.101,0.412,106.966,"3e9HZxeyfWwjeyPAMmWSSQ",207320,TRUE,FALSE,"thank u, next",11,"track","thank u, next","C#","major","C# major"
"110","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-02-08",2019,"day",0.726,0.554,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.106,0.335,169.999,"4kV4N9D1iKVxx1KLvtTpjS",190440,TRUE,FALSE,"break up with your girlfriend, i'm bored",12,"track","thank u, next","F","minor","F minor"
"111","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.336,0.231,0.231,1,-6.217,1,0.0497,0.942,0,0.188,0.188,0.429,168.685,"0v2LUO8oTHnkjQ8MmKuXyk",37640,TRUE,FALSE,"raindrops (an angel cried)",1,"track","Sweetener","C#","major","C# major"
"112","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.795,0.759,0.759,6,-6.348,1,0.0528,0.0793,0,0.0805,0.0805,0.855,110.021,"4mLkiFppf8Xvem6BSY34qw",196360,TRUE,FALSE,"blazed (feat. Pharrell Williams)",2,"track","Sweetener","F#","major","F# major"
"113","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.877,0.547,0.547,7,-5.705,1,0.18,0.0122,1.51e-05,0.028,0.028,0.687,99.034,"0sdbFOyfgAhAhWq8DpzkaW",228373,TRUE,FALSE,"the light is coming (feat. Nicki Minaj)",3,"track","Sweetener","G","major","G major"
"114","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.831,0.485,0.485,10,-6.677,0,0.15,0.375,1.47e-05,0.118,0.118,0.622,80.022,"1xWH8zYtDeS9mW1JJG23VZ",245666,TRUE,FALSE,"R.E.M",4,"track","Sweetener","A#","minor","A# minor"
"115","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.602,0.658,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.237,0.268,145.031,"5OCJzvD7sykQEKHH7qAC3C",197546,TRUE,FALSE,"God is a woman",5,"track","Sweetener","C#","major","C# major"
"116","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.721,0.459,0.459,4,-6.408,1,0.032,0.248,0,0.212,0.212,0.46,119.914,"70khXICDeTTxgYtw3EysKH",208493,TRUE,FALSE,"sweetener",6,"track","Sweetener","E","major","E major"
"117","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.847,0.603,0.603,0,-4.607,0,0.0397,0.107,7.4e-06,0.106,0.106,0.735,114.045,"5YeHLHDdQ4nKHk81XFWhCU",227386,TRUE,FALSE,"successful",7,"track","Sweetener","C","minor","C minor"
"118","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.71,0.614,0.614,10,-6.757,0,0.0431,0.186,0,0.0974,0.0974,0.658,148.152,"0WdR2AyLW1Drd3OUdwezM0",172106,TRUE,FALSE,"everytime",8,"track","Sweetener","A#","minor","A# minor"
"119","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.568,0.656,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.213,0.364,100.049,"4OafepJy2teCjYJbvFE60J",198160,TRUE,FALSE,"breathin",9,"track","Sweetener","G#","major","G# major"
"120","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.699,0.713,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.294,0.354,121.993,"2qT1uLXPVPzGgFOx4jtEuo",205920,FALSE,FALSE,"no tears left to cry",10,"track","Sweetener","A","minor","A minor"
"121","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.761,0.818,0.818,6,-5.238,0,0.0978,0.058,0,0.11,0.11,0.348,110.99,"4b7mLZQWsy0rLnrMtPA9fQ",177533,TRUE,FALSE,"borderline (feat. Missy Elliott)",11,"track","Sweetener","F#","minor","F# minor"
"122","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.597,0.524,0.524,11,-7.247,1,0.0537,0.216,0,0.112,0.112,0.0549,92.568,"3NbTQ8ZbHU6MSEVUFAVCJ9",171333,TRUE,FALSE,"better off",12,"track","Sweetener","B","major","B major"
"123","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.708,0.454,0.454,1,-7.07,1,0.0395,0.0217,0,0.073,0.073,0.24,110.963,"14kYOiFVPb7E7NfFbqhdln",189506,TRUE,FALSE,"goodnight n go",13,"track","Sweetener","C#","major","C# major"
"124","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.652,0.31,0.31,4,-10.212,1,0.0509,0.43,1.16e-05,0.182,0.182,0.304,119.913,"0XOnMqLQDO89iAg7dWWwnG",73813,TRUE,FALSE,"pete davidson",14,"track","Sweetener","E","major","E major"
"125","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.604,0.449,0.449,9,-6.564,0,0.0353,0.657,0,0.0932,0.0932,0.528,100.355,"7u6DMPznGbpziuEgCE0JGQ",322026,TRUE,FALSE,"get well soon",15,"track","Sweetener","A","minor","A minor"
"126","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.336,0.231,0.231,1,-6.217,1,0.0493,0.943,0,0.183,0.183,0.431,168.724,"1rNNOKF4kiaNmdkpIKNsvd",37640,FALSE,FALSE,"raindrops (an angel cried)",1,"track","Sweetener","C#","major","C# major"
"127","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.794,0.759,0.759,6,-6.347,1,0.0534,0.0793,0,0.0804,0.0804,0.854,110.024,"5xSDN95vD3KB25jBwuEZV3",196360,FALSE,FALSE,"blazed (feat. Pharrell Williams)",2,"track","Sweetener","F#","major","F# major"
"128","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.876,0.55,0.55,6,-5.707,0,0.161,0.0126,2.84e-05,0.0272,0.0272,0.702,99.046,"2uNre8fPMLoYIVj1P93qVE",228373,FALSE,FALSE,"the light is coming (feat. Nicki Minaj)",3,"track","Sweetener","F#","minor","F# minor"
"129","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.831,0.485,0.485,10,-6.677,0,0.151,0.391,1.92e-05,0.12,0.12,0.627,80.02,"5F66aRuoZMrrvc7U7eTR1y",245666,FALSE,FALSE,"R.E.M",4,"track","Sweetener","A#","minor","A# minor"
"130","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.602,0.658,0.658,1,-5.947,1,0.055,0.0233,5.78e-05,0.229,0.229,0.28,145.084,"1ChPiAIS5RGNUQY4ohyfXG",197546,FALSE,FALSE,"God is a woman",5,"track","Sweetener","C#","major","C# major"
"131","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.722,0.461,0.461,4,-6.428,1,0.0319,0.256,0,0.214,0.214,0.464,119.91,"5sT3app9Wcu4FAGnNs9oZR",208493,FALSE,FALSE,"sweetener",6,"track","Sweetener","E","major","E major"
"132","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.848,0.601,0.601,0,-4.606,0,0.0399,0.107,7.75e-06,0.108,0.108,0.737,114.045,"6NPK12AruoBw2PPBQuku95",227386,FALSE,FALSE,"successful",7,"track","Sweetener","C","minor","C minor"
"133","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.711,0.612,0.612,10,-6.757,0,0.0437,0.191,0,0.0974,0.0974,0.658,148.157,"7sPbp28sThpD4opAhQsMTx",172106,FALSE,FALSE,"everytime",8,"track","Sweetener","A#","minor","A# minor"
"134","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.378,0.646,0.646,8,-5.411,1,0.0594,0.0232,1.04e-05,0.0941,0.0941,0.417,100.072,"4vlnIIEJCooktVkmXtpjgZ",198160,FALSE,FALSE,"breathin",9,"track","Sweetener","G#","major","G# major"
"135","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.701,0.713,0.713,0,-5.507,1,0.0547,0.04,3.14e-06,0.267,0.267,0.361,121.934,"4wZqeCVR3fwS5MFoRtAnia",205920,FALSE,FALSE,"no tears left to cry",10,"track","Sweetener","C","major","C major"
"136","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.761,0.818,0.818,6,-5.24,0,0.106,0.0575,0,0.11,0.11,0.346,110.98,"3bcNXYA4kZYCNNNnLkAgKU",177533,FALSE,FALSE,"borderline (feat. Missy Elliott)",11,"track","Sweetener","F#","minor","F# minor"
"137","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.592,0.542,0.542,11,-7.374,1,0.073,0.167,0,0.139,0.139,0.0576,91.767,"7qWNz2bGSyULFLGMFqmjY8",171333,FALSE,FALSE,"better off",12,"track","Sweetener","B","major","B major"
"138","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.694,0.453,0.453,1,-7.069,1,0.0397,0.0213,0,0.0795,0.0795,0.24,110.909,"0Tf9Mwk7DwysEajSNGa8n2",189506,FALSE,FALSE,"goodnight n go",13,"track","Sweetener","C#","major","C# major"
"139","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.654,0.312,0.312,4,-10.212,1,0.0508,0.429,8.59e-06,0.19,0.19,0.304,119.9,"02Qo5DFgoGTiBGo4ZUvjXm",73813,FALSE,FALSE,"pete davidson",14,"track","Sweetener","E","major","E major"
"140","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-08-17",2018,"day",0.604,0.45,0.45,9,-6.564,0,0.0354,0.651,0,0.0934,0.0934,0.531,100.347,"6euozmIGRL6aVin2ksJEJ2",322026,FALSE,FALSE,"get well soon",15,"track","Sweetener","A","minor","A minor"
"141","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-02-07",2018,"day",0.727,0.48,0.48,8,-4.929,1,0.0434,0.347,0,0.108,0.108,0.363,62.574,"1TuSAhOzTqoFf7BZxBl6nz",212266,FALSE,FALSE,"imagine",1,"track","thank u, next","G#","major","G# major"
"142","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-02-07",2018,"day",0.638,0.315,0.315,7,-8.061,0,0.0323,0.808,1.08e-05,0.211,0.211,0.202,87.012,"2hLYQ60kR5lpf86EZwed8T",171573,FALSE,FALSE,"needy",2,"track","thank u, next","G","minor","G minor"
"143","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-02-07",2018,"day",0.737,0.461,0.461,6,-6.887,1,0.293,0.447,0,0.268,0.268,0.481,75.005,"4SPu0Ql902hTVXkBoNIYtq",182000,FALSE,FALSE,"NASA",3,"track","thank u, next","F#","major","F# major"
"144","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-02-07",2018,"day",0.761,0.654,0.654,9,-5.191,0,0.0923,0.0701,0.000102,0.208,0.208,0.633,75.987,"2bHfFzMY457XUjTX3eMtsj",216893,FALSE,FALSE,"bloodline",4,"track","thank u, next","A","minor","A minor"
"145","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-02-07",2018,"day",0.438,0.629,0.629,9,-7.445,1,0.397,0.361,0,0.315,0.315,0.407,78.378,"2XaEbkNGsthliktfSsXYsH",208880,FALSE,FALSE,"fake smile",5,"track","thank u, next","A","major","A major"
"146","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-02-07",2018,"day",0.847,0.58,0.58,1,-5.316,1,0.0723,0.0276,0.0548,0.1,0.1,0.575,137.995,"7EQpvVujgytLVY8vKiDHAg",267106,FALSE,FALSE,"bad idea",6,"track","thank u, next","C#","major","C# major"
"147","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-02-07",2018,"day",0.439,0.728,0.728,7,-5.405,1,0.277,0.0849,0,0.0623,0.0623,0.427,47.644,"6SzMGHWwN4RcDdZEriNCxR",140693,FALSE,FALSE,"make up",7,"track","thank u, next","G","major","G major"
"148","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-02-07",2018,"day",0.396,0.358,0.358,9,-8.294,1,0.0292,0.422,1.71e-05,0.19,0.19,0.111,103.807,"4lD7gHKF1e8Y9stQuVezZB",271466,FALSE,FALSE,"ghostin",8,"track","thank u, next","A","major","A major"
"149","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-02-07",2018,"day",0.631,0.607,0.607,0,-6.439,1,0.071,0.163,6.72e-05,0.108,0.108,0.354,134.854,"2QIcCx7MV914oIL2JmBoBV",222946,FALSE,FALSE,"in my head",9,"track","thank u, next","C","major","C major"
"150","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-02-07",2018,"day",0.78,0.321,0.321,1,-10.747,0,0.371,0.559,0,0.0881,0.0881,0.316,139.961,"0nox76VxGYPIIIP7yr5I6o",178626,FALSE,FALSE,"7 rings",10,"track","thank u, next","C#","minor","C# minor"
"151","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-02-07",2018,"day",0.743,0.662,0.662,1,-5.745,1,0.0534,0.268,1.36e-06,0.102,0.102,0.408,107.027,"4KBx9DSSbFaumwlEqjX4CP",207320,FALSE,FALSE,"thank u, next",11,"track","thank u, next","C#","major","C# major"
"152","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2018-02-07",2018,"day",0.723,0.563,0.563,5,-5.26,0,0.0795,0.0361,0,0.0873,0.0873,0.329,170.004,"5BHQG3Ibf7qZUlhWFaXqDa",190440,FALSE,FALSE,"break up with your girlfriend, i'm bored",12,"track","thank u, next","F","minor","F minor"
"153","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2016-11-18",2016,"day",0.713,0.326,0.326,2,-11.776,0,0.0462,0.000444,0,0.115,0.115,0.306,119.039,"4QgH3GXHnHuxMJu3RG69Hg",65960,FALSE,FALSE,"Intro",1,"track","Christmas & Chill (Japan Version)","D","minor","D minor"
"154","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2016-11-18",2016,"day",0.647,0.321,0.321,5,-8.325,1,0.0337,0.125,0,0.328,0.328,0.379,128.068,"2E5R3USq1SSOFDnl4SHe1Z",161680,FALSE,FALSE,"Wit It This Christmas",2,"track","Christmas & Chill (Japan Version)","F","major","F major"
"155","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2016-11-18",2016,"day",0.717,0.399,0.399,11,-11.225,0,0.0925,0.479,0,0.222,0.222,0.63,90.003,"1gCC4V2iW0juUv4jaDABsp",116800,FALSE,FALSE,"December",3,"track","Christmas & Chill (Japan Version)","B","minor","B minor"
"156","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2016-11-18",2016,"day",0.323,0.281,0.281,9,-7.829,1,0.0316,0.189,1.14e-05,0.134,0.134,0.313,120.425,"09VVVW2VxsmXE5Pyo3T0ah",123573,FALSE,FALSE,"Not Just On Christmas",4,"track","Christmas & Chill (Japan Version)","A","major","A major"
"157","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2016-11-18",2016,"day",0.519,0.367,0.367,8,-7.355,1,0.0343,0.0768,2.05e-06,0.1,0.1,0.233,101.825,"73pH60xHd2S87oNIlgztNY",166466,FALSE,FALSE,"True Love",5,"track","Christmas & Chill (Japan Version)","G#","major","G# major"
"158","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2016-11-18",2016,"day",0.524,0.216,0.216,0,-10.2,1,0.0863,0.925,0,0.234,0.234,0.784,73.853,"0zrQwV4XbcwZ2bS9r7F944",158720,FALSE,FALSE,"Winter Things",6,"track","Christmas & Chill (Japan Version)","C","major","C major"
"159","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2016-11-18",2016,"day",0.63,0.706,0.706,6,-5.422,0,0.0567,0.0928,0,0.254,0.254,0.0383,119.942,"5Pso8npzaYW2lrt75Tgtmg",250400,FALSE,FALSE,"Into You - Alex Ghenea Remix",7,"track","Christmas & Chill (Japan Version)","F#","minor","F# minor"
"160","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2016-05-20",2016,"day",0.633,0.412,0.412,9,-7.339,1,0.0284,0.42,3.57e-06,0.048,0.048,0.214,102.215,"1qcJdr8TYuGjFhjRoYNC3e",202360,FALSE,FALSE,"Moonlight",1,"track","Dangerous Woman","A","major","A major"
"161","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2016-05-20",2016,"day",0.664,0.602,0.602,4,-5.369,0,0.0412,0.0529,0,0.356,0.356,0.289,134.049,"1OhstguCoBQ4SXT8ugSmOl",235946,FALSE,FALSE,"Dangerous Woman",2,"track","Dangerous Woman","E","minor","E minor"
"162","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2016-05-20",2016,"day",0.813,0.456,0.456,1,-7.667,0,0.0684,0.169,2.86e-06,0.105,0.105,0.587,108.801,"1MkFj1ThZZxjYMNkczx9mk",179293,FALSE,FALSE,"Be Alright",3,"track","Dangerous Woman","C#","minor","C# minor"
"163","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2016-05-20",2016,"day",0.623,0.734,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.145,0.37,107.853,"49gRYU6hBWgSH2JVixGkJq",244440,FALSE,FALSE,"Into You",4,"track","Dangerous Woman","A","major","A major"
"164","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2016-05-20",2016,"day",0.644,0.723,0.723,6,-6.278,0,0.231,0.0198,0,0.228,0.228,0.616,159.17,"4HeCFqiB1rBqGqvE10rF1a",226173,TRUE,FALSE,"Side To Side",5,"track","Dangerous Woman","F#","minor","F# minor"
